"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertage","istFeiertag"
"6125",2018-10-03,"Croissant",250.087034470125,"Mittwoch",0,4,12.2875,18,21,"Tag der Deutschen Einheit",1
"6126",2018-10-04,"Croissant",173.374879507507,"Donnerstag",0,7,14.2625,8,61,"0",0
"6127",2018-10-05,"Croissant",161.220139443145,"Freitag",0,0,18.1125,8,5,"0",0
"6128",2018-10-06,"Croissant",201.281753776498,"Samstag",0,1,14.3375,6,10,"0",0
"6129",2018-10-07,"Croissant",236.181407121809,"Sonntag",0,1,11.4,10,5,"0",0
"6130",2018-10-08,"Croissant",182.898626106548,"Montag",0,5,13.0625,10,NA,"0",0
"6131",2018-10-09,"Croissant",179.179219219709,"Dienstag",0,3,15.125,9,0,"0",0
"6132",2018-10-10,"Croissant",178.370487595818,"Mittwoch",0,0,17.1,6,10,"0",0
"6133",2018-10-11,"Croissant",180.25883662657,"Donnerstag",0,0,19.633333,7,0,"0",0
"6134",2018-10-12,"Croissant",212.716350671305,"Freitag",0,0,21.4125,7,NA,"0",0
"6135",2018-10-13,"Croissant",234.969833604285,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"6136",2018-10-14,"Croissant",298.609992992203,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"6137",2018-10-15,"Croissant",166.823194266352,"Montag",0,0,20.7875,6,0,"0",0
"6138",2018-10-16,"Croissant",174.570616341645,"Dienstag",0,7,19.0625,6,10,"0",0
"6139",2018-10-17,"Croissant",168.952341866942,"Mittwoch",0,2,20.8375,5,5,"0",0
"6140",2018-10-18,"Croissant",164.849867890918,"Donnerstag",0,1,12.816666,12,5,"0",0
"6141",2018-10-19,"Croissant",150.17056702851,"Freitag",0,3,10.925,6,5,"0",0
"6142",2018-10-20,"Croissant",222.550096645282,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"6143",2018-10-21,"Croissant",198.963192862361,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"6144",2018-10-22,"Croissant",118.364982355112,"Montag",0,2,11.1,14,0,"0",0
"6145",2018-10-23,"Croissant",140.587651885268,"Dienstag",0,7,11.925,23,63,"0",0
"6146",2018-10-24,"Croissant",108.01997107597,"Mittwoch",0,4,10.357142,11,0,"0",0
"6147",2018-10-25,"Croissant",123.649562555457,"Donnerstag",0,6,11.125,19,21,"0",0
"6148",2018-10-26,"Croissant",135.366446588689,"Freitag",0,7,10.325,9,63,"0",0
"6149",2018-10-27,"Croissant",174.648504313393,"Samstag",0,7,5.8375,13,63,"0",0
"6150",2018-10-28,"Croissant",228.322319785304,"Sonntag",0,2,5.5875,14,0,"0",0
"6151",2018-10-29,"Croissant",115.348051363406,"Montag",0,7,7.3625,17,21,"0",0
"6152",2018-10-30,"Croissant",120.026212254292,"Dienstag",0,7,10.6375,11,20,"0",0
"6153",2018-11-01,"Croissant",122.904183002441,"Donnerstag",0,5,11.725,8,0,"0",0
"6154",2018-11-02,"Croissant",122.101043730199,"Freitag",0,6,10.675,12,61,"0",0
"6155",2018-11-03,"Croissant",161.861376858868,"Samstag",0,0,8.7,5,10,"0",0
"6156",2018-11-04,"Croissant",232.862792166834,"Sonntag",0,8,8.225,5,10,"0",0
"6157",2018-11-05,"Croissant",91.485144397041,"Montag",0,8,10.4125,6,10,"0",0
"6158",2018-11-06,"Croissant",83.6889670096382,"Dienstag",0,7,8.5375,5,45,"0",0
"6159",2018-11-07,"Croissant",125.177606071416,"Mittwoch",0,1,11.0875,4,28,"0",0
"6160",2018-11-08,"Croissant",121.562551867236,"Donnerstag",0,6,11.625,7,20,"0",0
"6161",2018-11-09,"Croissant",115.079219951885,"Freitag",0,7,9.3,6,61,"0",0
"6162",2018-11-10,"Croissant",174.055524523804,"Samstag",0,7,11.425,8,61,"0",0
"6163",2018-11-11,"Croissant",212.755666224455,"Sonntag",0,7,12.2375,8,61,"0",0
"6164",2018-11-12,"Croissant",73.0991635781065,"Montag",0,7,10.5375,4,61,"0",0
"6165",2018-11-13,"Croissant",82.4680701445948,"Dienstag",0,7,10.325,9,61,"0",0
"6166",2018-11-14,"Croissant",79.7172272302223,"Mittwoch",0,7,8.4375,7,10,"0",0
"6167",2018-11-15,"Croissant",103.105706422478,"Donnerstag",0,2,10.35,6,5,"0",0
"6168",2018-11-16,"Croissant",106.570113282917,"Freitag",0,0,8.2625,7,10,"0",0
"6169",2018-11-17,"Croissant",160.533694701333,"Samstag",0,0,5.375,10,10,"0",0
"6170",2018-11-18,"Croissant",237.510272946429,"Sonntag",0,7,6.75,14,0,"0",0
"6171",2018-11-19,"Croissant",62.5306226778895,"Montag",0,6,5.775,21,61,"0",0
"6172",2018-11-20,"Croissant",104.901264511109,"Dienstag",0,7,4.725,16,NA,"0",0
"6173",2018-11-21,"Croissant",79.5049561771983,"Mittwoch",0,7,3.05,12,0,"0",0
"6174",2018-11-22,"Croissant",104.805639094162,"Donnerstag",0,8,1.5125,9,21,"0",0
"6175",2018-11-23,"Croissant",81.4960445494039,"Freitag",0,8,1.8875,6,10,"0",0
"6176",2018-11-24,"Croissant",176.619913594461,"Samstag",0,8,3.025,4,10,"0",0
"6177",2018-11-25,"Croissant",240.366672882537,"Sonntag",0,8,5.1625,12,53,"0",0
"6178",2018-11-26,"Croissant",110.026823333058,"Montag",0,7,4.95,12,61,"0",0
"6179",2018-11-27,"Croissant",110.143494453714,"Dienstag",0,8,2.1625,3,NA,"0",0
"6180",2018-11-28,"Croissant",103.934544170439,"Mittwoch",0,3,1.5,10,5,"0",0
"6181",2018-11-29,"Croissant",78.7310588148895,"Donnerstag",0,7,3.3,10,61,"0",0
"6182",2018-11-30,"Croissant",134.999842153123,"Freitag",0,5,7.8375,8,NA,"0",0
"6183",2018-12-01,"Croissant",159.817144114596,"Samstag",0,7,7.1625,8,61,"0",0
"6184",2018-12-02,"Croissant",221.30833728734,"Sonntag",0,7,8.15,8,61,"0",0
"6185",2018-12-03,"Croissant",106.623278607717,"Montag",0,7,10.825,12,61,"0",0
"6186",2018-12-04,"Croissant",88.3361108416771,"Dienstag",0,1,5.442857,14,21,"0",0
"6187",2018-12-05,"Croissant",75.3764691653617,"Mittwoch",0,1,3.7375,6,0,"0",0
"6188",2018-12-06,"Croissant",85.2397636548177,"Donnerstag",0,7,6.725,7,61,"0",0
"6189",2018-12-07,"Croissant",90.8779694198358,"Freitag",0,7,10.825,9,61,"0",0
"6190",2018-12-08,"Croissant",142.076532861501,"Samstag",0,8,7.475,18,61,"0",0
"6191",2018-12-09,"Croissant",199.075585101815,"Sonntag",0,7,6.95,18,61,"0",0
"6192",2018-12-10,"Croissant",95.931967961853,"Montag",0,5,4.9125,15,21,"0",0
"6193",2018-12-11,"Croissant",90.4740892052914,"Dienstag",0,6,4.6375,11,NA,"0",0
"6194",2018-12-12,"Croissant",88.9017433501334,"Mittwoch",0,7,4.175,12,21,"0",0
"6195",2018-12-13,"Croissant",118.269203282238,"Donnerstag",0,7,2.925,10,61,"0",0
"6196",2018-12-14,"Croissant",105.176043646418,"Freitag",0,7,2.175,12,22,"0",0
"6197",2018-12-15,"Croissant",127.015319785293,"Samstag",0,7,0.5375,7,NA,"0",0
"6198",2018-12-16,"Croissant",187.615430932081,"Sonntag",0,7,0.2,9,NA,"0",0
"6199",2018-12-17,"Croissant",86.8619804039465,"Montag",0,8,0.65,6,20,"0",0
"6200",2018-12-18,"Croissant",108.74827867362,"Dienstag",0,7,5.3125,6,21,"0",0
"6201",2018-12-19,"Croissant",109.860299776569,"Mittwoch",0,7,3.175,9,61,"0",0
"6202",2018-12-20,"Croissant",81.8361770898553,"Donnerstag",0,7,4.8875,4,53,"0",0
"6203",2018-12-21,"Croissant",123.568590429979,"Freitag",0,7,6.1125,9,61,"0",0
"6204",2018-12-22,"Croissant",141.636270777317,"Samstag",0,8,4.3,4,NA,"0",0
"6205",2018-12-23,"Croissant",192.110853544886,"Sonntag",0,7,6.45,9,61,"0",0
"6206",2018-12-24,"Croissant",161.815215556491,"Montag",0,7,2.5,10,22,"0",0
"6207",2018-12-27,"Croissant",165.220391891988,"Donnerstag",0,7,7.125,12,20,"0",0
"6208",2018-12-28,"Croissant",172.467373669387,"Freitag",0,7,7.3125,11,61,"0",0
"6209",2018-12-29,"Croissant",213.328106111996,"Samstag",0,8,7.675,10,61,"0",0
"6210",2018-12-30,"Croissant",237.271685703135,"Sonntag",0,2,6.675,16,NA,"0",0
"6211",2018-12-31,"Croissant",254.528634504179,"Montag",0,7,7.3875,13,45,"0",0
"6212",2019-01-02,"Croissant",145.928338071878,"Mittwoch",0,0,3.9125,20,0,"0",0
"6213",2019-01-03,"Croissant",160.445663463102,"Donnerstag",0,2,0.725,6,NA,"0",0
"6214",2019-01-04,"Croissant",122.972882210604,"Freitag",0,7,5.55,15,61,"0",0
"6215",2019-01-05,"Croissant",169.711766028773,"Samstag",0,5,7.85,8,21,"0",0
"6216",2019-01-06,"Croissant",186.342755131954,"Sonntag",0,7,3.65,7,61,"0",0
"6217",2019-01-07,"Croissant",87.4962868847853,"Montag",0,8,5.9375,8,55,"0",0
"6218",2019-01-08,"Croissant",96.5639321254324,"Dienstag",0,6,5.5,19,21,"0",0
"6219",2019-01-09,"Croissant",88.2025300595702,"Mittwoch",0,7,3.1375,22,0,"0",0
"6220",2019-01-10,"Croissant",108.723055304276,"Donnerstag",0,7,1.4,7,NA,"0",0
"6221",2019-01-11,"Croissant",85.9510360610796,"Freitag",0,6,6.8625,15,61,"0",0
"6222",2019-01-12,"Croissant",132.841338604247,"Samstag",0,7,6.0875,13,61,"0",0
"6223",2019-01-13,"Croissant",164.987629567299,"Sonntag",0,7,7.6875,20,61,"0",0
"6224",2019-01-14,"Croissant",109.548340587438,"Montag",0,2,1.9375,18,5,"0",0
"6225",2019-01-15,"Croissant",105.497381545864,"Dienstag",0,7,6.6625,18,61,"0",0
"6226",2019-01-16,"Croissant",91.2432581151491,"Mittwoch",0,7,7.2125,14,61,"0",0
"6227",2019-01-17,"Croissant",77.5001212728531,"Donnerstag",0,7,4.1875,15,61,"0",0
"6228",2019-01-18,"Croissant",104.967861404928,"Freitag",0,1,1.2625,7,0,"0",0
"6229",2019-01-19,"Croissant",154.355286367942,"Samstag",0,2,0.925,4,49,"0",0
"6230",2019-01-20,"Croissant",201.675204775369,"Sonntag",0,1,0.85,4,10,"0",0
"6231",2019-01-21,"Croissant",101.624906928866,"Montag",0,6,-0.425,9,71,"0",0
"6232",2019-01-22,"Croissant",110.992282148962,"Dienstag",0,5,0.1375,9,10,"0",0
"6233",2019-01-23,"Croissant",83.049277441056,"Mittwoch",0,4,-3.075,7,10,"0",0
"6234",2019-01-24,"Croissant",100.156452367105,"Donnerstag",0,8,-4.8125,6,22,"0",0
"6235",2019-01-25,"Croissant",95.2814923776292,"Freitag",0,8,-3.3875,6,71,"0",0
"6236",2019-01-26,"Croissant",181.771400142679,"Samstag",0,7,3.8375,7,61,"0",0
"6237",2019-01-27,"Croissant",190.411541190963,"Sonntag",0,8,4.9375,7,61,"0",0
"6238",2019-01-28,"Croissant",72.4096264488181,"Montag",0,8,2.75,5,20,"0",0
"6239",2019-01-29,"Croissant",74.1935039939742,"Dienstag",0,6,1.575,7,68,"0",0
"6240",2019-01-30,"Croissant",103.324071842113,"Mittwoch",0,5,1.6,10,NA,"0",0
"6241",2019-01-31,"Croissant",122.773976263977,"Donnerstag",0,7,1.4,7,20,"0",0
"6242",2019-02-01,"Croissant",117.378941609941,"Freitag",0,7,-0.075,12,10,"0",0
"6243",2019-02-02,"Croissant",143.424660741167,"Samstag",0,8,1.7375,10,10,"0",0
"6244",2019-02-03,"Croissant",234.531295680699,"Sonntag",0,1,2.5,9,0,"0",0
"6245",2019-02-04,"Croissant",104.946088802031,"Montag",0,7,2.95,12,NA,"0",0
"6246",2019-02-05,"Croissant",109.429776943245,"Dienstag",0,7,4.6375,11,61,"0",0
"6247",2019-02-06,"Croissant",131.604560180392,"Mittwoch",0,7,3.6625,11,61,"0",0
"6248",2019-02-07,"Croissant",135.153400303112,"Donnerstag",0,7,6.0375,10,61,"0",0
"6249",2019-02-08,"Croissant",93.8188858425423,"Freitag",0,7,6.5,11,61,"0",0
"6250",2019-02-09,"Croissant",150.607280111511,"Samstag",0,7,7.4,18,61,"0",0
"6251",2019-02-10,"Croissant",212.525462223171,"Sonntag",0,7,5.125,7,61,"0",0
"6252",2019-02-11,"Croissant",88.8625081284099,"Montag",0,2,5.9375,16,0,"0",0
"6253",2019-02-12,"Croissant",126.128982888753,"Dienstag",0,4,5.225,12,20,"0",0
"6254",2019-02-13,"Croissant",77.3561584800418,"Mittwoch",0,8,7.5375,13,20,"0",0
"6255",2019-02-14,"Croissant",131.968908740789,"Donnerstag",0,3,7.4,10,10,"0",0
"6256",2019-02-15,"Croissant",93.3586819677143,"Freitag",0,0,11.3375,7,0,"0",0
"6257",2019-02-16,"Croissant",218.568398698266,"Samstag",0,0,10.425,12,5,"0",0
"6258",2019-02-17,"Croissant",227.003546595587,"Sonntag",0,3,11.625,5,5,"0",0
"6259",2019-02-18,"Croissant",118.961694135213,"Montag",0,0,11.725,7,0,"0",0
"6260",2019-02-19,"Croissant",91.484486483039,"Dienstag",0,7,6.75,15,63,"0",0
"6261",2019-02-20,"Croissant",101.556119099064,"Mittwoch",0,7,7.34,11,61,"0",0
"6262",2019-02-21,"Croissant",105.240581232336,"Donnerstag",0,8,7.675,12,61,"0",0
"6263",2019-02-22,"Croissant",127.495329723402,"Freitag",0,4,4.125,11,0,"0",0
"6264",2019-02-23,"Croissant",189.238581207549,"Samstag",0,6,4.775,6,NA,"0",0
"6265",2019-02-24,"Croissant",317.795584669544,"Sonntag",0,0,9.6875,9,5,"0",0
"6266",2019-02-25,"Croissant",112.812484109591,"Montag",0,0,9.8125,9,21,"0",0
"6267",2019-02-26,"Croissant",130.118415434626,"Dienstag",0,0,10.85,7,5,"0",0
"6268",2019-02-27,"Croissant",118.549178421719,"Mittwoch",0,1,13.4125,10,5,"0",0
"6269",2019-02-28,"Croissant",108.610405388219,"Donnerstag",0,5,7.8875,11,21,"0",0
"6270",2019-03-01,"Croissant",132.312936965749,"Freitag",0,7,5.6375,8,NA,"0",0
"6271",2019-03-02,"Croissant",172.578870958022,"Samstag",0,7,5.4,7,NA,"0",0
"6272",2019-03-03,"Croissant",291.187510118442,"Sonntag",0,6,8.975,13,61,"0",0
"6273",2019-03-04,"Croissant",117.073528530592,"Montag",0,6,7.5375,20,61,"0",0
"6274",2019-03-05,"Croissant",129.244031941805,"Dienstag",0,5,6.8875,17,61,"0",0
"6275",2019-03-06,"Croissant",105.862819313057,"Mittwoch",0,7,6.7625,9,61,"0",0
"6276",2019-03-07,"Croissant",98.9151521816643,"Donnerstag",0,6,9.65,19,61,"0",0
"6277",2019-03-08,"Croissant",108.729898407863,"Freitag",0,5,6.8875,26,61,"0",0
"6278",2019-03-09,"Croissant",208.172354088745,"Samstag",0,6,6.35,22,63,"0",0
"6279",2019-03-10,"Croissant",340.858614299599,"Sonntag",0,6,6.8875,10,21,"0",0
"6280",2019-03-11,"Croissant",109.894828943203,"Montag",0,5,4.075,6,61,"0",0
"6281",2019-03-12,"Croissant",84.7206201143947,"Dienstag",0,6,5.425,13,61,"0",0
"6282",2019-03-13,"Croissant",103.51676047235,"Mittwoch",0,7,5.8,15,63,"0",0
"6283",2019-03-14,"Croissant",129.272728166179,"Donnerstag",0,7,5.5625,12,61,"0",0
"6284",2019-03-15,"Croissant",125.779649811316,"Freitag",0,7,7.4875,25,61,"0",0
"6285",2019-03-16,"Croissant",190.851823233921,"Samstag",0,7,5.5875,11,61,"0",0
"6286",2019-03-17,"Croissant",278.238106516329,"Sonntag",0,5,7.4,20,21,"0",0
"6287",2019-03-18,"Croissant",125.144298429591,"Montag",0,5,6.325,21,61,"0",0
"6288",2019-03-19,"Croissant",115.951134878493,"Dienstag",0,3,7.0125,11,5,"0",0
"6289",2019-03-21,"Croissant",134.979611448852,"Donnerstag",0,8,10.225,14,10,"0",0
"6290",2019-03-22,"Croissant",114.419345274858,"Freitag",0,7,9.7,6,20,"0",0
"6291",2019-03-23,"Croissant",253.665252089235,"Samstag",0,6,10.2625,15,10,"0",0
"6292",2019-03-24,"Croissant",367.348796089307,"Sonntag",0,4,7.6625,12,0,"0",0
"6293",2019-03-25,"Croissant",126.789957526282,"Montag",0,4,7.3375,17,21,"0",0
"6294",2019-03-26,"Croissant",134.109659474094,"Dienstag",0,7,7.8375,16,21,"0",0
"6295",2019-03-27,"Croissant",128.254538157456,"Mittwoch",0,8,8.375,14,61,"0",0
"6296",2019-03-28,"Croissant",150.888108151105,"Donnerstag",0,8,10.7,9,NA,"0",0
"6297",2019-03-29,"Croissant",154.26968098593,"Freitag",0,5,12.1125,11,21,"0",0
"6298",2019-03-30,"Croissant",251.580011740591,"Samstag",0,1,15.5,11,5,"0",0
"6299",2019-03-31,"Croissant",299.783999185068,"Sonntag",0,0,7.6625,13,5,"0",0
"6300",2019-04-01,"Croissant",126.880810383705,"Montag",0,0,8.05,13,5,"0",0
"6301",2019-04-02,"Croissant",118.83372746968,"Dienstag",0,0,11.685714,10,5,"0",0
"6302",2019-04-04,"Croissant",118.238896221632,"Donnerstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"6303",2019-04-05,"Croissant",99.1310822403824,"Freitag",0,2,12.0625,10,5,"0",0
"6304",2019-04-06,"Croissant",182.582580891404,"Samstag",0,0,12.7625,10,10,"0",0
"6305",2019-04-07,"Croissant",244.915849729326,"Sonntag",0,0,12.8375,8,5,"0",0
"6306",2019-04-08,"Croissant",116.49341004966,"Montag",0,1,9.1125,16,5,"0",0
"6307",2019-04-09,"Croissant",156.231820833046,"Dienstag",0,1,6.6625,15,5,"0",0
"6308",2019-04-10,"Croissant",121.492204242588,"Mittwoch",0,0,6.275,14,5,"0",0
"6309",2019-04-11,"Croissant",128.126314949571,"Donnerstag",0,7,5.3375,12,22,"0",0
"6310",2019-04-12,"Croissant",132.219865698079,"Freitag",0,5,5.2125,11,22,"0",0
"6311",2019-04-13,"Croissant",157.932583099279,"Samstag",0,7,3.475,16,68,"0",0
"6312",2019-04-14,"Croissant",224.528051517926,"Sonntag",0,7,5.9375,16,61,"0",0
"6313",2019-04-15,"Croissant",142.502467400691,"Montag",0,2,7.35,14,5,"0",0
"6314",2019-04-16,"Croissant",166.554463646067,"Dienstag",0,0,8.4375,15,5,"0",0
"6315",2019-04-17,"Croissant",176.252049529523,"Mittwoch",0,0,11.6625,14,5,"0",0
"6316",2019-04-18,"Croissant",210.025075975513,"Donnerstag",0,0,13.0125,14,5,"0",0
"6317",2019-04-20,"Croissant",302.96213607654,"Samstag",0,0,13.125,8,NA,"0",0
"6318",2019-04-21,"Croissant",300.195434502444,"Sonntag",0,0,16.8125,10,NA,"0",0
"6319",2019-04-22,"Croissant",357.556088590589,"Montag",0,0,15.775,16,5,"Ostermontag",1
"6320",2019-04-23,"Croissant",188.036361600231,"Dienstag",0,0,14.225,19,5,"0",0
"6321",2019-04-24,"Croissant",187.436089609238,"Mittwoch",0,2,17.65,10,21,"0",0
"6322",2019-04-25,"Croissant",218.10200852927,"Donnerstag",0,0,19.6125,7,NA,"0",0
"6323",2019-04-26,"Croissant",211.022623978283,"Freitag",0,7,14.975,16,95,"0",0
"6324",2019-04-27,"Croissant",273.718701204716,"Samstag",0,5,16.2125,13,0,"0",0
"6325",2019-04-28,"Croissant",252.285077146935,"Sonntag",0,7,9.85,10,61,"0",0
"6326",2019-04-29,"Croissant",156.576569370656,"Montag",0,3,13.6125,12,10,"0",0
"6327",2019-04-30,"Croissant",170.867979254003,"Dienstag",0,6,17.65,11,0,"0",0
"6328",2019-05-02,"Croissant",165.205496618378,"Donnerstag",0,7,8.95,16,61,"0",0
"6329",2019-05-03,"Croissant",168.038482941907,"Freitag",0,6,8.7625,18,21,"0",0
"6330",2019-05-04,"Croissant",222.011787030499,"Samstag",0,5,7.3,15,61,"0",0
"6331",2019-05-05,"Croissant",207.794012416526,"Sonntag",0,5,10.6875,15,NA,"0",0
"6332",2019-05-06,"Croissant",136.865402356629,"Montag",0,3,9.1625,18,61,"0",0
"6333",2019-05-07,"Croissant",108.027116374046,"Dienstag",0,3,9.6625,14,21,"0",0
"6334",2019-05-08,"Croissant",101.806701663097,"Mittwoch",0,6,12.8125,8,61,"0",0
"6335",2019-05-09,"Croissant",114.520250200829,"Donnerstag",0,6,15,7,61,"0",0
"6336",2019-05-10,"Croissant",124.553485113829,"Freitag",0,7,10.4625,11,61,"0",0
"6337",2019-05-11,"Croissant",233.271356519908,"Samstag",0,1,11.525,9,NA,"0",0
"6338",2019-05-12,"Croissant",212.69479647091,"Sonntag",0,1,13.0125,16,5,"0",0
"6339",2019-05-13,"Croissant",143.672499136955,"Montag",0,1,12.7125,11,5,"0",0
"6340",2019-05-14,"Croissant",145.177924219598,"Dienstag",0,7,12.3375,9,NA,"0",0
"6341",2019-05-15,"Croissant",148.936842650222,"Mittwoch",0,2,13.9,11,NA,"0",0
"6342",2019-05-16,"Croissant",162.272158491443,"Donnerstag",0,7,12.475,15,61,"0",0
"6343",2019-05-17,"Croissant",165.024090612509,"Freitag",0,7,11.95,11,10,"0",0
"6344",2019-05-18,"Croissant",279.943784675745,"Samstag",0,3,16.4875,13,5,"0",0
"6345",2019-05-19,"Croissant",194.498309369222,"Sonntag",0,4,14.2375,12,10,"0",0
"6346",2019-05-20,"Croissant",120.574774939752,"Montag",0,3,16.8125,9,28,"0",0
"6347",2019-05-21,"Croissant",145.162079306643,"Dienstag",0,7,16.425,10,61,"0",0
"6348",2019-05-22,"Croissant",97.1194795256841,"Mittwoch",0,6,12.1,15,61,"0",0
"6349",2019-05-23,"Croissant",124.238042447734,"Donnerstag",0,5,18.2375,10,0,"0",0
"6350",2019-05-24,"Croissant",129.448658290965,"Freitag",0,2,18.4125,17,0,"0",0
"6351",2019-05-25,"Croissant",287.499088243349,"Samstag",0,7,13.5375,14,NA,"0",0
"6352",2019-05-26,"Croissant",217.11995497248,"Sonntag",0,7,13.625,10,61,"0",0
"6353",2019-05-27,"Croissant",148.559755814937,"Montag",0,6,15.2625,13,NA,"0",0
"6354",2019-05-28,"Croissant",143.56061093344,"Dienstag",0,6,13.1625,12,NA,"0",0
"6355",2019-05-29,"Croissant",150.235793510744,"Mittwoch",0,3,13.3625,8,0,"0",0
"6356",2019-05-30,"Croissant",278.094457859264,"Donnerstag",0,7,14.0125,9,61,"Christi Himmelfahrt",1
"6357",2019-05-31,"Croissant",238.703043328424,"Freitag",0,7,18.85,14,NA,"0",0
"6358",2019-06-01,"Croissant",263.165452921108,"Samstag",0,6,19.5625,15,0,"0",0
"6359",2019-06-02,"Croissant",259.421771042372,"Sonntag",0,2,24.35,8,NA,"0",0
"6360",2019-06-03,"Croissant",140.944900671891,"Montag",0,6,22.225,12,21,"0",0
"6361",2019-06-04,"Croissant",172.963272428784,"Dienstag",0,7,16.0625,10,61,"0",0
"6362",2019-06-05,"Croissant",208.462099536263,"Mittwoch",0,5,22.9125,11,NA,"0",0
"6363",2019-06-06,"Croissant",175.731891890873,"Donnerstag",0,6,19.5,13,61,"0",0
"6364",2013-07-01,"Konditorei",65.890168799361,"Montag",0,6,17.8375,15,20,"0",0
"6365",2013-07-02,"Konditorei",74.5439171827412,"Dienstag",0,3,17.3125,10,NA,"0",0
"6366",2013-07-03,"Konditorei",69.2627280649987,"Mittwoch",0,7,21.075,6,61,"0",0
"6367",2013-07-04,"Konditorei",61.490175369225,"Donnerstag",0,7,18.85,7,20,"0",0
"6368",2013-07-05,"Konditorei",86.7598614451924,"Freitag",0,5,19.975,12,NA,"0",0
"6369",2013-07-06,"Konditorei",80.6465768881107,"Samstag",0,0,18.9625,8,NA,"0",0
"6370",2013-07-07,"Konditorei",94.6039024817053,"Sonntag",0,0,21.375,9,NA,"0",0
"6371",2013-07-08,"Konditorei",49.5000238633042,"Montag",0,0,22.725,10,5,"0",0
"6372",2013-07-09,"Konditorei",75.2089975834558,"Dienstag",0,0,23.275,8,NA,"0",0
"6373",2013-07-10,"Konditorei",73.8056511129258,"Mittwoch",0,2,19.6875,13,5,"0",0
"6374",2013-07-11,"Konditorei",68.6330279122302,"Donnerstag",0,0,21.375,12,5,"0",0
"6375",2013-07-13,"Konditorei",74.2744737887665,"Samstag",0,1,20.125,12,NA,"0",0
"6376",2013-07-14,"Konditorei",115.271617188867,"Sonntag",0,5,17.6875,15,5,"0",0
"6377",2013-07-15,"Konditorei",99.4935305857439,"Montag",0,6,18.7375,12,NA,"0",0
"6378",2013-07-16,"Konditorei",91.7796976081033,"Dienstag",0,1,21.1875,10,NA,"0",0
"6379",2013-07-18,"Konditorei",89.2058404577425,"Donnerstag",0,1,23.25,11,5,"0",0
"6380",2013-07-19,"Konditorei",62.0636098816993,"Freitag",0,3,22.475,16,5,"0",0
"6381",2013-07-20,"Konditorei",69.9369965472912,"Samstag",0,0,23.1875,8,NA,"0",0
"6382",2013-07-21,"Konditorei",82.6826868784511,"Sonntag",0,0,26.375,8,NA,"0",0
"6383",2013-07-22,"Konditorei",99.3353908053911,"Montag",0,0,26.1,9,NA,"0",0
"6384",2013-07-23,"Konditorei",70.5290024618065,"Dienstag",0,0,24.95,12,NA,"0",0
"6385",2013-07-24,"Konditorei",83.5816326885927,"Mittwoch",0,3,24.075,11,NA,"0",0
"6386",2013-07-25,"Konditorei",65.8902979709521,"Donnerstag",0,2,23.0875,9,NA,"0",0
"6387",2013-07-26,"Konditorei",53.1984562311259,"Freitag",0,3,27.2625,6,NA,"0",0
"6388",2013-08-01,"Konditorei",60.5614573229725,"Donnerstag",0,6,23.4,7,21,"0",0
"6389",2013-08-02,"Konditorei",68.1222020855149,"Freitag",0,0,31.4375,7,NA,"0",0
"6390",2013-08-03,"Konditorei",51.2749992906831,"Samstag",0,4,23.3625,11,63,"0",0
"6391",2013-08-04,"Konditorei",67.1568816245378,"Sonntag",0,3,23.05,8,NA,"0",0
"6392",2013-08-06,"Konditorei",69.705360420462,"Dienstag",0,5,22.225,13,NA,"0",0
"6393",2013-08-07,"Konditorei",83.1094116270633,"Mittwoch",0,4,19.2125,8,NA,"0",0
"6394",2013-08-08,"Konditorei",96.7720958104522,"Donnerstag",0,7,16.975,12,20,"0",0
"6395",2013-08-09,"Konditorei",81.4817797241125,"Freitag",0,4,20.3375,10,21,"0",0
"6396",2013-08-10,"Konditorei",59.9811123644503,"Samstag",0,7,19.3625,12,61,"0",0
"6397",2013-08-11,"Konditorei",60.7087857619079,"Sonntag",0,7,16.3875,9,61,"0",0
"6398",2013-08-12,"Konditorei",97.7406166426712,"Montag",0,7,16.45,11,63,"0",0
"6399",2013-08-13,"Konditorei",113.863641914766,"Dienstag",0,3,16.4,16,95,"0",0
"6400",2013-08-14,"Konditorei",105.567865241887,"Mittwoch",0,4,18.2625,18,61,"0",0
