"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode"
"5610",2017-04-26,"Croissant",91.9799340844463,"Donnerstag",NA,6,7.625,7,61
"5611",2017-04-27,"Croissant",86.5414452917236,"Dienstag",NA,6,8.625,13,61
"5612",2017-04-28,"Croissant",91.6206157973301,"Mittwoch",NA,7,8.625,10,61
"5613",2017-04-29,"Croissant",142.668665736822,"Samstag",NA,4,7.125,9,61
"5614",2017-04-30,"Croissant",263.074963178365,"Sonntag",NA,1,11.875,12,0
"5615",2017-05-02,"Croissant",121.933716606701,"Montag",NA,2,10.875,21,5
"5616",2017-05-03,"Croissant",119.106872435795,"Donnerstag",NA,3,11.25,20,5
"5617",2017-05-04,"Croissant",74.6328709215242,"Dienstag",NA,7,10.625,19,NA
"5618",2017-05-05,"Croissant",78.6283508592188,"Mittwoch",NA,7,8.25,15,61
"5619",2017-05-06,"Croissant",187.893403457783,"Samstag",NA,7,11,7,0
"5620",2017-05-07,"Croissant",199.339353285128,"Sonntag",NA,0,17.125,9,0
"5621",2017-05-08,"Croissant",93.5346324124759,"Freitag",NA,1,9.75,19,5
"5622",2017-05-09,"Croissant",150.630312037039,"Montag",NA,4,10,12,NA
"5623",2017-05-10,"Croissant",119.911954666173,"Donnerstag",NA,7,9.25,11,61
"5624",2017-05-11,"Croissant",131.244722476807,"Dienstag",NA,0,13.375,14,NA
"5625",2017-05-12,"Croissant",126.143339639084,"Mittwoch",NA,7,12.75,13,61
"5626",2017-05-13,"Croissant",209.808530503879,"Samstag",NA,6,17.875,6,21
"5627",2017-05-14,"Croissant",243.839147660595,"Sonntag",NA,2,18.75,12,0
"5628",2017-05-15,"Croissant",128.732413284614,"Freitag",NA,3,17.375,9,0
"5629",2017-05-16,"Croissant",124.651715960501,"Montag",NA,7,14.125,8,61
"5630",2017-05-17,"Croissant",100.509180114311,"Donnerstag",NA,6,23.125,7,NA
"5631",2017-05-18,"Croissant",106.689064260606,"Dienstag",NA,4,23.125,12,NA
"5632",2017-05-19,"Croissant",122.084205270661,"Mittwoch",NA,6,17.375,7,21
"5633",2017-05-20,"Croissant",182.261517278229,"Samstag",NA,4,16,12,NA
"5634",2017-05-21,"Croissant",227.67270257599,"Sonntag",NA,1,18.625,12,NA
"5635",2017-05-22,"Croissant",128.575815518014,"Freitag",NA,0,17.75,9,NA
"5636",2017-05-23,"Croissant",110.225477848188,"Montag",NA,4,22.125,15,95
"5637",2017-05-24,"Croissant",133.616732956026,"Donnerstag",NA,3,17.125,18,0
"5638",2017-05-25,"Croissant",210.548524011838,"Dienstag",NA,2,18.875,12,NA
"5639",2017-05-26,"Croissant",214.844989934608,"Mittwoch",NA,0,20.75,6,0
"5640",2017-05-27,"Croissant",242.802648676142,"Samstag",NA,0,24.75,7,NA
"5641",2017-05-28,"Croissant",258.875202728905,"Sonntag",NA,1,22.375,14,61
"5642",2017-05-29,"Croissant",143.870005518646,"Freitag",NA,5,18.75,7,0
"5643",2017-05-30,"Croissant",99.5288254799332,"Montag",NA,6,20.5,14,5
"5644",2017-05-31,"Croissant",137.596314089354,"Donnerstag",NA,5,15.5,18,5
"5645",2017-06-01,"Croissant",131.185928554762,"Dienstag",NA,0,17.375,12,5
"5646",2017-06-02,"Croissant",108.539694596306,"Mittwoch",NA,0,20.25,9,NA
"5647",2017-06-03,"Croissant",202.327403612151,"Samstag",NA,7,17.5,5,61
"5648",2017-06-04,"Croissant",213.121898505059,"Sonntag",NA,5,17.125,14,61
"5649",2017-06-05,"Croissant",300.22343502337,"Freitag",NA,1,20.125,9,0
"5650",2017-06-06,"Croissant",140.565536536744,"Montag",NA,4,21.625,10,61
"5651",2017-06-07,"Croissant",162.153139309064,"Donnerstag",NA,7,12.25,14,63
"5652",2017-06-08,"Croissant",118.536762094212,"Dienstag",NA,7,14.875,8,61
"5653",2017-06-09,"Croissant",163.069676294977,"Mittwoch",NA,6,20.25,14,95
"5654",2017-06-10,"Croissant",210.975177421469,"Samstag",NA,5,19.25,10,0
"5655",2017-06-11,"Croissant",215.171645362008,"Sonntag",NA,2,25,11,NA
"5656",2017-06-12,"Croissant",133.14564353779,"Freitag",NA,7,16.25,16,61
"5657",2017-06-13,"Croissant",144.137864637622,"Montag",NA,6,16.125,16,21
"5658",2017-06-14,"Croissant",141.310244761151,"Donnerstag",NA,7,19.125,9,NA
"5659",2017-06-15,"Croissant",149.097950537212,"Dienstag",NA,3,22.75,6,21
"5660",2017-06-16,"Croissant",188.189995473921,"Mittwoch",NA,5,17.375,20,21
"5661",2017-06-17,"Croissant",289.376417642361,"Samstag",1,0,20.125,15,0
"5662",2017-06-18,"Croissant",301.35058891641,"Sonntag",1,2,24.25,9,NA
"5663",2017-06-19,"Croissant",211.583246910582,"Freitag",1,1,25.375,7,0
"5664",2017-06-20,"Croissant",181.240683684111,"Montag",1,0,20.75,12,0
"5665",2017-06-21,"Croissant",181.547354525725,"Donnerstag",1,3,18.75,10,NA
"5666",2017-06-22,"Croissant",143.490671929285,"Dienstag",1,3,20.25,10,95
"5667",2017-06-23,"Croissant",172.344413428855,"Mittwoch",1,7,17.25,14,61
"5668",2017-06-24,"Croissant",367.632769652741,"Samstag",1,6,17.875,19,61
"5669",2017-06-25,"Croissant",257.372454543866,"Sonntag",1,7,17.25,16,20
"5670",2017-06-26,"Croissant",161.648694395923,"Freitag",NA,3,17.375,16,21
"5671",2017-06-27,"Croissant",134.933457557944,"Montag",NA,3,16.375,9,NA
"5672",2017-06-28,"Croissant",185.573198643115,"Donnerstag",NA,6,19.75,18,NA
"5673",2017-06-29,"Croissant",155.221902949467,"Dienstag",NA,7,17.875,8,61
"5674",2017-06-30,"Croissant",126.129236923882,"Mittwoch",NA,7,14.875,11,63
"5675",2017-07-01,"Croissant",183.864255743189,"Samstag",NA,7,17.625,10,21
"5676",2017-07-02,"Croissant",246.338419886437,"Sonntag",NA,7,17.125,18,21
"5677",2017-07-03,"Croissant",187.71776492446,"Freitag",NA,7,18.625,14,95
"5678",2017-07-05,"Croissant",199.163798137962,"Donnerstag",NA,2,19,9,NA
"5679",2017-07-06,"Croissant",188.91776073987,"Dienstag",NA,0,18.375,8,NA
"5680",2017-07-07,"Croissant",192.727972707754,"Mittwoch",NA,5,20.625,7,61
"5681",2017-07-08,"Croissant",241.187433084311,"Samstag",NA,4,20.625,16,21
"5682",2017-07-09,"Croissant",329.248061272308,"Sonntag",NA,1,19.125,9,NA
"5683",2017-07-10,"Croissant",177.453927895789,"Freitag",NA,7,17.5,6,61
"5684",2017-07-11,"Croissant",168.296001762297,"Montag",NA,6,19.875,11,95
"5685",2017-07-12,"Croissant",154.145230589462,"Donnerstag",NA,7,14.75,12,61
"5686",2017-07-13,"Croissant",189.580727494569,"Dienstag",NA,6,16.875,15,NA
"5687",2017-07-14,"Croissant",183.691695131553,"Mittwoch",NA,3,19.5,8,NA
"5688",2017-07-15,"Croissant",245.417481970711,"Samstag",NA,7,18.75,10,21
"5689",2017-07-16,"Croissant",285.659838885549,"Sonntag",NA,8,17.375,9,61
"5690",2017-07-17,"Croissant",210.556063204536,"Freitag",NA,6,18.5,12,NA
"5691",2017-07-18,"Croissant",210.035193962853,"Montag",NA,5,18.75,7,NA
"5692",2017-07-19,"Croissant",264.262174906022,"Donnerstag",NA,1,22.5,13,0
"5693",2017-07-20,"Croissant",231.137564394634,"Dienstag",NA,7,21.5,5,61
"5694",2017-07-21,"Croissant",240.009691214717,"Mittwoch",NA,2,20.5,10,NA
"5695",2017-07-22,"Croissant",311.79730154225,"Samstag",NA,7,18.5,9,63
"5696",2017-07-23,"Croissant",270.892805038016,"Sonntag",NA,6,19.375,12,61
"5697",2017-07-24,"Croissant",319.719249418743,"Freitag",NA,7,18.75,10,21
"5698",2017-07-25,"Croissant",256.669227442759,"Montag",NA,7,16.25,16,63
"5699",2017-07-26,"Croissant",287.611585624058,"Donnerstag",NA,0,20.875,10,NA
"5700",2017-07-27,"Croissant",264.347742587261,"Dienstag",NA,6,19.5,10,61
"5701",2017-07-28,"Croissant",291.869109786323,"Mittwoch",NA,6,18.125,17,61
"5702",2017-07-29,"Croissant",367.886160346572,"Samstag",NA,5,19.625,11,61
"5703",2017-07-30,"Croissant",322.250156339845,"Sonntag",NA,5,24,11,61
"5704",2017-07-31,"Croissant",294.721801189509,"Freitag",NA,2,22.75,9,NA
"5705",2017-08-01,"Croissant",294.872700835774,"Montag",NA,6,21.375,7,21
"5706",2017-08-02,"Croissant",304.11610963943,"Donnerstag",NA,5,21.375,8,61
"5707",2017-08-03,"Croissant",290.500488567803,"Dienstag",NA,7,20.125,10,95
"5708",2017-08-04,"Croissant",296.329975775803,"Mittwoch",NA,6,19.625,18,21
"5709",2017-08-05,"Croissant",323.640426901058,"Samstag",NA,4,20.125,12,NA
"5710",2017-08-06,"Croissant",306.788962919757,"Sonntag",NA,3,18.5,13,21
"5711",2017-08-07,"Croissant",279.605045716123,"Freitag",NA,2,22.4875,8,NA
"5712",2017-08-08,"Croissant",325.750887704869,"Montag",NA,6,23.0625,8,21
"5713",2017-08-09,"Croissant",294.987094993166,"Donnerstag",NA,1,21.125,11,0
"5714",2017-08-10,"Croissant",247.418838307197,"Dienstag",NA,6,19.6,9,NA
"5715",2017-08-11,"Croissant",231.41872971895,"Mittwoch",NA,7,16.375,8,61
"5716",2017-08-12,"Croissant",293.212102250901,"Samstag",NA,7,15.5625,8,61
"5717",2017-08-13,"Croissant",317.981827860432,"Sonntag",NA,4,17.825,11,21
"5718",2017-08-14,"Croissant",235.073505255603,"Freitag",NA,1,18.6375,12,0
"5719",2017-08-15,"Croissant",256.477737683784,"Montag",NA,2,25.0625,9,NA
"5720",2017-08-16,"Croissant",223.342663387873,"Donnerstag",NA,3,20.8625,8,0
"5721",2017-08-17,"Croissant",196.017526514133,"Dienstag",NA,5,21.8,10,63
"5722",2017-08-18,"Croissant",222.037173809602,"Mittwoch",NA,6,19.6625,7,0
"5723",2017-08-19,"Croissant",237.468659429889,"Samstag",NA,5,16.9375,11,63
"5724",2017-08-20,"Croissant",290.670880726839,"Sonntag",NA,6,16.0125,10,61
"5725",2017-08-21,"Croissant",206.04345319101,"Freitag",NA,7,17.2,15,61
"5726",2017-08-22,"Croissant",184.444297083114,"Montag",NA,4,17.6125,11,NA
"5727",2017-08-23,"Croissant",217.364001604778,"Donnerstag",NA,0,19.4375,9,5
"5728",2017-08-24,"Croissant",198.899809873781,"Dienstag",NA,3,19.4875,14,21
"5729",2017-08-25,"Croissant",187.866584876945,"Mittwoch",NA,3,19.7625,13,NA
"5730",2017-08-26,"Croissant",252.88884904238,"Samstag",NA,4,19.525,7,0
"5731",2017-08-27,"Croissant",213.994278660086,"Sonntag",NA,4,19.6625,13,21
"5732",2017-08-28,"Croissant",178.416399044592,"Freitag",NA,4,20.5375,5,NA
"5733",2017-08-29,"Croissant",178.168559343469,"Montag",NA,0,24.6,9,NA
"5734",2017-08-30,"Croissant",146.947497344114,"Donnerstag",NA,6,20,11,61
"5735",2017-08-31,"Croissant",157.231550891196,"Dienstag",NA,7,14.8875,11,61
"5736",2017-09-01,"Croissant",123.595577334164,"Mittwoch",NA,4,17.3,7,61
"5737",2017-09-02,"Croissant",195.478091509675,"Samstag",NA,4,16.525,8,21
"5738",2017-09-03,"Croissant",230.466574878987,"Sonntag",NA,3,17.4,7,0
"5739",2017-09-04,"Croissant",125.119773338597,"Freitag",NA,0,18.2875,10,0
"5740",2017-09-05,"Croissant",153.695623537961,"Montag",NA,3,20.95,6,NA
"5741",2017-09-06,"Croissant",123.268914496336,"Donnerstag",NA,7,18.2,17,63
"5742",2017-09-07,"Croissant",154.449485786392,"Dienstag",NA,5,17.2875,16,21
"5743",2017-09-08,"Croissant",125.296889622858,"Mittwoch",NA,7,14.9375,10,61
"5744",2017-09-09,"Croissant",142.231964848552,"Samstag",NA,7,15.025,9,61
"5745",2017-09-10,"Croissant",205.693152515455,"Sonntag",NA,2,17.65,11,0
"5746",2017-09-11,"Croissant",104.204339622872,"Freitag",NA,3,17.8625,11,21
"5747",2017-09-12,"Croissant",117.496320653782,"Montag",NA,5,16.1,12,21
"5748",2017-09-13,"Croissant",114.818715199552,"Donnerstag",NA,7,13.3375,20,63
"5749",2017-09-14,"Croissant",120.781746843667,"Dienstag",NA,7,13.2375,13,61
"5750",2017-09-15,"Croissant",129.764290585566,"Mittwoch",NA,6,14.425,11,21
"5751",2017-09-16,"Croissant",193.022942501051,"Samstag",NA,8,11.9125,6,61
"5752",2017-09-17,"Croissant",195.774732859287,"Sonntag",NA,7,15.25,7,61
"5753",2017-09-18,"Croissant",131.530895423782,"Freitag",NA,2,15.075,4,0
"5754",2017-09-19,"Croissant",144.234841083315,"Montag",NA,5,14.3875,8,65
"5755",2017-09-20,"Croissant",115.927685099343,"Donnerstag",NA,7,14.225,10,61
"5756",2017-09-21,"Croissant",108.826272548998,"Dienstag",NA,4,16.9625,7,10
"5757",2017-09-22,"Croissant",144.065633119975,"Mittwoch",NA,1,15.5875,8,0
"5758",2017-09-23,"Croissant",195.24208410893,"Samstag",NA,0,15.85,9,0
"5759",2017-09-24,"Croissant",168.835249992403,"Sonntag",NA,7,15.8125,9,53
"5760",2017-09-25,"Croissant",158.524062603881,"Freitag",NA,6,16.225,15,21
"5761",2017-09-26,"Croissant",114.213523180779,"Montag",NA,7,15.725,12,10
"5762",2017-09-27,"Croissant",118.849058358723,"Donnerstag",NA,7,16.575,10,61
"5763",2017-09-28,"Croissant",119.879433080393,"Dienstag",NA,7,15.1125,7,21
"5764",2017-09-29,"Croissant",113.025254908963,"Mittwoch",NA,2,19.1,6,10
"5765",2017-09-30,"Croissant",199.168307941388,"Samstag",NA,7,15.1125,6,61
"5766",2017-10-01,"Croissant",192.233926785817,"Sonntag",NA,2,16.2875,6,NA
"5767",2017-10-02,"Croissant",143.835940803814,"Freitag",NA,6,15.15,13,61
"5768",2017-10-03,"Croissant",217.380094748713,"Montag",NA,5,14.2625,14,61
"5769",2017-10-04,"Croissant",134.834527047858,"Donnerstag",NA,NA,NA,NA,NA
"5770",2017-10-05,"Croissant",116.285411682653,"Dienstag",NA,NA,NA,NA,NA
"5771",2017-10-06,"Croissant",182.509589084762,"Mittwoch",NA,1,13.8875,13,3
"5772",2017-10-07,"Croissant",158.797795995899,"Samstag",NA,7,10.65,10,61
"5773",2017-10-08,"Croissant",197.551472109883,"Sonntag",NA,0,12.025,12,5
"5774",2017-10-09,"Croissant",154.444133074439,"Freitag",NA,5,12.475,8,20
"5775",2017-10-10,"Croissant",136.717885778752,"Montag",NA,7,14.05,9,63
"5776",2017-10-11,"Croissant",143.576179857152,"Donnerstag",NA,7,14.6375,12,63
"5777",2017-10-12,"Croissant",129.59251192239,"Dienstag",NA,6,13.1875,24,21
"5778",2017-10-13,"Croissant",132.704804056338,"Mittwoch",NA,6,14.1625,8,10
"5779",2017-10-14,"Croissant",182.698409922186,"Samstag",NA,8,15.7625,12,61
"5780",2017-10-15,"Croissant",200.173958033241,"Sonntag",NA,2,17.8125,5,28
"5781",2017-10-16,"Croissant",145.289158357804,"Freitag",NA,5,17.9375,7,10
"5782",2017-10-17,"Croissant",130.299861591434,"Montag",NA,7,14.725,13,NA
"5783",2017-10-18,"Croissant",74.7107878746184,"Donnerstag",NA,4,14.8125,6,0
"5784",2017-10-19,"Croissant",111.931942698069,"Dienstag",NA,6,14.85,9,10
"5785",2017-10-20,"Croissant",109.021173861092,"Mittwoch",NA,7,14.175,6,61
"5786",2017-10-21,"Croissant",179.980745710425,"Samstag",NA,7,13.0375,6,61
"5787",2017-10-22,"Croissant",159.184270234296,"Sonntag",NA,7,11.025,7,61
"5788",2017-10-24,"Croissant",168.714295010565,"Montag",NA,7,11.925,8,61
"5789",2017-10-25,"Croissant",99.2054913352785,"Donnerstag",NA,7,14.225,16,61
"5790",2017-10-26,"Croissant",127.4897858151,"Dienstag",NA,5,13.475,12,NA
"5791",2017-10-27,"Croissant",158.940547107601,"Mittwoch",NA,4,11.95,13,NA
"5792",2017-10-28,"Croissant",168.991639733113,"Samstag",NA,7,11.2125,17,61
"5793",2017-10-29,"Croissant",181.682933849936,"Sonntag",NA,2,9.9,20,21
"5794",2017-10-30,"Croissant",167.722925454718,"Freitag",NA,NA,8.1,11,NA
"5795",2017-11-01,"Croissant",150.785546328459,"Donnerstag",NA,NA,12.975,12,NA
"5796",2017-11-02,"Croissant",116.996797595654,"Dienstag",NA,NA,11.6875,13,NA
"5797",2017-11-03,"Croissant",139.056024233269,"Mittwoch",NA,NA,9.4375,7,NA
"5798",2017-11-04,"Croissant",133.306013237031,"Samstag",NA,NA,10.2625,5,NA
"5799",2017-11-05,"Croissant",186.212899596096,"Sonntag",NA,NA,9.8,8,NA
"5800",2017-11-06,"Croissant",82.2028274771961,"Freitag",NA,NA,8.2125,7,NA
"5801",2017-11-07,"Croissant",81.7604387640664,"Montag",NA,NA,6.7875,5,NA
"5802",2017-11-08,"Croissant",80.2883384254973,"Donnerstag",NA,NA,8.625,9,NA
"5803",2017-11-09,"Croissant",90.82647031893,"Dienstag",NA,6,8.55,9,10
"5804",2017-11-10,"Croissant",90.0690509923345,"Mittwoch",NA,7,7.5375,16,61
"5805",2017-11-11,"Croissant",95.0970588296583,"Samstag",NA,5,5.2375,8,63
"5806",2017-11-12,"Croissant",189.814598224532,"Sonntag",NA,7,5.575,7,61
"5807",2017-11-13,"Croissant",93.6009966390014,"Freitag",NA,2,5.9,9,10
"5808",2017-11-14,"Croissant",92.5813235522161,"Montag",NA,7,6.3875,11,61
"5809",2017-11-15,"Croissant",86.7894097211815,"Donnerstag",NA,7,9.375,7,61
"5810",2017-11-16,"Croissant",80.8174993257215,"Dienstag",NA,8,8.8125,8,61
"5811",2017-11-17,"Croissant",67.8729502225083,"Mittwoch",NA,3,7.725,10,21
"5812",2017-11-18,"Croissant",70.9150495424225,"Samstag",NA,5,5.35,12,65
"5813",2017-11-19,"Croissant",128.591613398068,"Sonntag",NA,3,6.25,15,21
"5814",2017-11-20,"Croissant",99.3335812642129,"Freitag",NA,6,5.9625,6,NA
"5815",2017-11-21,"Croissant",75.6736891413681,"Montag",NA,7,4.9875,5,61
"5816",2017-11-22,"Croissant",77.5914895431634,"Donnerstag",NA,7,10.6125,10,61
"5817",2017-11-23,"Croissant",83.7872041017695,"Dienstag",NA,7,12.225,16,61
"5818",2017-11-24,"Croissant",90.3427562419911,"Mittwoch",NA,7,6.9875,8,61
"5819",2017-11-25,"Croissant",83.5571803293795,"Samstag",NA,7,2.775,5,45
"5820",2017-11-26,"Croissant",145.539409678938,"Sonntag",NA,7,4.65,12,61
"5821",2017-11-27,"Croissant",91.2166369682366,"Freitag",NA,7,4.5625,14,61
"5822",2017-11-28,"Croissant",95.6288353069938,"Montag",NA,7,5.4875,12,61
"5823",2017-11-29,"Croissant",91.7189243097624,"Donnerstag",NA,7,4.225,6,61
"5824",2017-11-30,"Croissant",90.9905683178398,"Dienstag",NA,7,2.8125,4,10
"5825",2017-12-01,"Croissant",108.790843446546,"Mittwoch",NA,6,4.3625,8,68
"5826",2017-12-02,"Croissant",127.405558719443,"Samstag",NA,7,0.375,8,61
"5827",2017-12-03,"Croissant",172.878605046228,"Sonntag",NA,7,5.225,7,61
"5828",2017-12-04,"Croissant",124.885305907806,"Freitag",NA,2,5.3375,12,NA
"5829",2017-12-05,"Croissant",85.3672468067668,"Montag",NA,7,8.65,17,21
"5830",2017-12-06,"Croissant",88.4459443650205,"Donnerstag",NA,7,8.9,17,0
"5831",2017-12-07,"Croissant",88.7713968416023,"Dienstag",NA,8,5.7625,13,61
"5832",2017-12-08,"Croissant",88.682749091363,"Mittwoch",NA,6,1.675,10,73
"5833",2017-12-09,"Croissant",128.712796006967,"Samstag",NA,3,3.5125,10,61
"5834",2017-12-10,"Croissant",141.228429838865,"Sonntag",NA,7,0.9875,9,22
"5835",2017-12-11,"Croissant",66.8512773964215,"Freitag",NA,8,2.2375,14,61
"5836",2017-12-12,"Croissant",80.2744096681127,"Montag",NA,7,1.55,12,68
"5837",2017-12-13,"Croissant",54.5606055292997,"Donnerstag",NA,7,1.9875,12,69
"5838",2017-12-14,"Croissant",63.0266652939679,"Dienstag",NA,7,3.025,12,61
"5839",2017-12-15,"Croissant",78.2216501942594,"Mittwoch",NA,7,3.0375,9,20
"5840",2017-12-16,"Croissant",142.53421738335,"Samstag",NA,1,3.275,10,10
"5841",2017-12-17,"Croissant",159.686296935857,"Sonntag",NA,3,1.1375,7,10
"5842",2017-12-18,"Croissant",94.7737484393613,"Freitag",NA,5,2.4625,6,10
"5843",2017-12-19,"Croissant",73.6343088065715,"Montag",NA,7,5.9125,7,20
"5844",2017-12-20,"Croissant",94.7967745101247,"Donnerstag",NA,7,6.6375,6,20
"5845",2017-12-21,"Croissant",70.6773716770578,"Dienstag",NA,7,6.2375,10,21
"5846",2017-12-22,"Croissant",81.7267893179837,"Mittwoch",NA,7,5.7625,9,10
"5847",2017-12-23,"Croissant",83.5676550722033,"Samstag",NA,7,7.8,19,61
"5848",2017-12-24,"Croissant",187.967420125408,"Sonntag",NA,7,8.1125,16,61
"5849",2017-12-27,"Croissant",139.832220333738,"Donnerstag",NA,7,4.6125,7,21
"5850",2017-12-28,"Croissant",105.138755478215,"Dienstag",NA,4,4.0875,11,61
"5851",2017-12-29,"Croissant",179.594235115059,"Mittwoch",NA,5,2.8125,11,61
"5852",2017-12-30,"Croissant",151.571783733849,"Samstag",NA,7,4.05,10,61
"5853",2017-12-31,"Croissant",179.50840678603,"Sonntag",NA,7,8.25,16,63
"5854",2018-01-02,"Croissant",150.502435605728,"Montag",NA,6,5.7,8,61
"5855",2018-01-03,"Croissant",115.430895275144,"Donnerstag",NA,7,6.475,11,61
"5856",2018-01-04,"Croissant",102.512654812038,"Dienstag",NA,6,5.5125,7,61
"5857",2018-01-05,"Croissant",109.275993823143,"Mittwoch",NA,8,4.325,10,61
"5858",2018-01-06,"Croissant",102.460375257105,"Samstag",NA,7,3.1875,8,61
"5859",2018-01-07,"Croissant",144.442039442307,"Sonntag",NA,0,0.65,8,NA
"5860",2018-01-08,"Croissant",66.6929702875401,"Freitag",NA,1,0.9875,7,5
"5861",2018-01-09,"Croissant",82.6143785726371,"Montag",NA,4,3.1625,11,0
"5862",2018-01-10,"Croissant",72.3107709500424,"Donnerstag",NA,6,4.0125,6,21
"5863",2018-01-11,"Croissant",75.9628544056125,"Dienstag",NA,7,3.8375,10,61
"5864",2018-01-12,"Croissant",75.5325871625342,"Mittwoch",NA,7,2.275,10,10
"5865",2018-01-13,"Croissant",102.912437094458,"Samstag",NA,8,1.275,8,10
"5866",2018-01-14,"Croissant",151.968858897758,"Sonntag",NA,1,0.325,8,5
"5867",2018-01-15,"Croissant",85.9256443890805,"Freitag",NA,7,1.5625,12,61
"5868",2018-01-16,"Croissant",56.3093100492538,"Montag",NA,7,3.3625,9,61
"5869",2018-01-17,"Croissant",77.1881203768712,"Donnerstag",NA,6,1.8125,10,61
"5870",2018-01-18,"Croissant",72.2532702611568,"Dienstag",NA,7,1.1625,17,73
"5871",2018-01-19,"Croissant",79.4912684505094,"Mittwoch",NA,6,1.975,10,73
"5872",2018-01-20,"Croissant",86.0376499500436,"Samstag",NA,8,1.75,7,61
"5873",2018-01-21,"Croissant",187.190402965026,"Sonntag",NA,6,-0.6125,3,49
"5874",2018-01-22,"Croissant",106.618252948229,"Freitag",NA,7,0.675,7,77
"5875",2018-01-23,"Croissant",81.7299549683164,"Montag",NA,7,4.6625,7,61
"5876",2018-01-24,"Croissant",98.3309422420537,"Donnerstag",NA,8,11.6,14,61
"5877",2018-01-25,"Croissant",81.1911029399639,"Dienstag",NA,7,7.95,9,21
"5878",2018-01-26,"Croissant",79.48711893513,"Mittwoch",NA,6,5.9625,5,45
"5879",2018-01-27,"Croissant",104.368162476671,"Samstag",NA,8,5.6375,9,10
"5880",2018-01-28,"Croissant",179.257190765101,"Sonntag",NA,6,7.6625,16,61
"5881",2018-01-29,"Croissant",82.9125750766826,"Freitag",NA,7,7.55,21,63
"5882",2018-01-30,"Croissant",99.0350024655034,"Montag",NA,4,5.7375,15,10
"5883",2018-01-31,"Croissant",79.2163042576594,"Donnerstag",NA,7,6.3,15,61
"5884",2018-02-01,"Croissant",92.8478148910384,"Dienstag",NA,7,3.5125,11,61
"5885",2018-02-02,"Croissant",103.70762060485,"Mittwoch",NA,7,3.45,6,61
"5886",2018-02-03,"Croissant",114.506750856677,"Samstag",NA,7,-1.1625,8,71
"5887",2018-02-04,"Croissant",148.452873371219,"Sonntag",NA,7,0.825,18,73
"5888",2018-02-05,"Croissant",112.122544509562,"Freitag",NA,7,-0.2375,10,22
"5889",2018-02-06,"Croissant",81.2263029149462,"Montag",NA,1,-0.8625,5,10
"5890",2018-02-07,"Croissant",108.269493600282,"Donnerstag",NA,0,-1.285714,4,5
"5891",2018-02-08,"Croissant",110.141051764801,"Dienstag",NA,0,-0.0125,6,5
"5892",2018-02-09,"Croissant",101.251865575012,"Mittwoch",NA,1,-0.2625,7,10
"5893",2018-02-10,"Croissant",130.957351030206,"Samstag",NA,1,0.5625,4,10
"5894",2018-02-11,"Croissant",154.482016342371,"Sonntag",NA,7,2.3375,11,75
"5895",2018-02-12,"Croissant",82.1518936627926,"Freitag",NA,5,1.825,15,75
"5896",2018-02-13,"Croissant",111.74731105753,"Montag",NA,0,2.6875,7,10
"5897",2018-02-14,"Croissant",106.396868857362,"Donnerstag",NA,0,2.95,8,5
"5898",2018-02-15,"Croissant",104.357564465154,"Dienstag",NA,7,0.675,11,73
"5899",2018-02-16,"Croissant",102.772794635868,"Mittwoch",NA,5,4.8625,12,21
"5900",2018-02-17,"Croissant",115.932073516846,"Samstag",NA,8,4.125,5,10
"5901",2018-02-18,"Croissant",164.32793564738,"Sonntag",NA,5,4.375,8,0
"5902",2018-02-19,"Croissant",93.9649515287712,"Freitag",NA,5,4.9125,4,5
